product_parent,,customer_id,product_parent,star_rating,helpful_votes,vine,verified_purchase,total_votes,review_headline,review_body,review_date,review_body_length,review_rating,reivew_star_rating,review_num,verified_purchase_num,CPS
943337655,R28ZVQIKQ76A6M,17107445,943337655,5,0,N,True,0,Five Stars,Amazing hair dryer!,6/10/2015,19,5,5.0,19,19,52.63
944923316,RYUOCBX3X3VO7,11075040,944923316,5,3,N,False,3,Just like the perfume.,"I have Avon's Haiku perfume and I absolutely love it. I received the powder as a gift and it's the same wonderful scent! I have not purchased from this seller, so that's all up you. Those of you who worry about the 'shimmer' as the others state, it is very very light. To be honest, I just started using the powder again and I didn't notice the shimmer. I recommend applying non-scented lotion then the powder after you get out of the shower.",3/11/2010,442,2,3.0,1,0,-100.0
945323010,R1JN3K1WLOL7GZ,29093345,945323010,5,0,N,True,0,Great Hair Dryer,"I really like this hair dryer. It dries my hair quickly & thoroughly, even though just a little heavy. Excellent product & highly recommended",8/1/2015,141,5,5.0,29,28,82.76
947427401,R1P7V5CA2JYTKI,35083222,947427401,5,14,N,False,14,"LOVE, LOVE, LOVE THIS PRODUCT!!!!!!","What a great product! There is a little learning curve, but really application just takes a little time. You can cut the strips in half and get two applications. the most important thing to remember is to rub. rub, rub the shield on your nail. I do it while watching tv. Great longevity, my nails out grew the shield! Made my nails grow super fast and they are really strong. Be patient, you will be glad you did.",7/2/2011,413,5,5.0,1,0,100.0
952479349,R37I1SZ2SE6EI1,38510699,952479349,5,0,N,True,2,Great!!,The 3 jars are a much better deal and love the foam!! After 4 months hair growing in really good!!!,2/26/2011,99,5,5.0,1,1,100.0
953606034,R1Y8LQ495ABRZD,12197512,953606034,5,0,N,True,0,great product!,Delivery is fast! I received the item in excellent brand new condition. This flat iron does what it says and even more. It cuts half the time of straigthening my daughters hair. Leaves it very shiny and natural looking without the hassle. It heats up very fast and the temperature is adjustable to fit anyone's type of hair. I love it!!!,8/5/2010,337,5,5.0,1,1,100.0
953767917,R2M9GXZGONA8GD,38402455,953767917,2,4,N,True,7,disappointing,"I was really excited about this product as i am a firm believer in the benefits of tea tree oil. The scent was mild and to my liking. However the effects wore off in a few hours- a much shorter time than my fragrance-free crystal deoderant which contains only natural mineral salts. While at work i could actually smell myself-to the point of embarrassment as i felt sure that others were also smelling me! This from some-one with a naturally mild body odor and body chemistry. I tried  it  at least 3 times,  hoping that I was mistaken but the same thing happened every time. Since it came in a packet of 4, I gave them to my husband. it seems to be working a bit better for him, but the effects are still for a fairly short duration. If you have a shower every 4-5 hours or so though, this product may be the perfect one to get.",8/5/2010,830,2,2.0,1,1,-100.0
955015830,R1PR84OBE7Q3KM,9905521,955015830,4,0,N,True,0,Four Stars,will dry hair very fast,8/22/2015,23,4,4.0,37,30,-29.73
958001477,R1F3CEXZ3EQ864,14310848,958001477,4,24,N,True,25,A peel one can use weekly for maintenance...,"I purchased this peel because I wanted something that might help to fade any small freckles/sun spots developing on my face, as well as fade small wrinkles near my eyes. I am Asian, with a medium-light complexion that is already fairly wrinkle and acne-free; but I was starting to see more melanin spots on my face developing, as I didn't start using sunscreen on my face daily until age 30 (I am now 35). However, my skin does tend to be oily in the T-zone, and I would still get an occasional pimple on my forehead or under my cheekbones on a regular basis.     After using this product, I noticed that my already scarce breakouts became practically non-existent, and though some of the small freckles on my upper cheeks haven't faded much, my skin does feel and look smoother and clearer. I don't use concealer, powder, or foundation (I can't stand the look and feel of it on my skin), and only use Shiseido SPF 55 for the face on a daily basis, but this seems to be all I need to still look pretty flawless, which I attribute to some of the peel's effects. I originally only used the 35% glycolic acid peel sold by the same company, but decided to try this lactic acid/glycolic acid combination to see if it would have a different or stronger effect (it does sting/tingle more than the 35% glycolic acid peel alone). I usually use this product every 7 days, and leave the solution on for a full 10 minutes (it stings and tingles, but this doesn't bother me much; leaving it on this long doesn't cause any hot spots on my skin, either, but my skin is pretty resistant to a lot of environmental insults). I also notice that small blackheads and sebaceous plugs in my forehead and nose will loosen easily and can be pushed or exfoliated out more easily after using this peel.     Overall, I think this is a good maintenance peel for those who want to slow (or possibly even reverse) the subtle signs of aging, i.e. development of melanin pigmentation from sun exposure, smoothing the surface of the epidermis, possibly neutralizing fine lines, and decreasing acne. I will likely continue using this product, until I become adventurous enough to perhaps try something different and stronger (i.e. a 70% Lactic Acid peel). The price is right, too, and won't cost you the overhead you might pay for having the same type of peel done at a medi-spa.",8/5/2010,2345,4,4.0,1,1,0.0
958588962,R16VIKIFHP9VVB,14975650,958588962,3,5,N,False,5,doubtful,"like its predecessor, this does make your lips a deeper color and a 'teensy weensy bit plumper, but i've been using it for 1 week now and have my doubts about 'maxiderm's' collagen boosting effect.  if my opinion changes, i'll update the review but as of now, i'd say save the 10 bucks and get original lip venom.  OKAY!!!  UPDATE!  IT WORKS!!!  after 2 weeks of two to three times a day application, my pout is definitely poutier...YAY!  also, i tested it on an 18 year old co-worker (i am 30) and it had immediate results.  hmmm, don't know why, but yes, great product, it WORKS!",4/14/2007,581,5,4.0,1,0,0.0
959716491,R9FWK93KW3ILU,20910311,959716491,1,0,N,True,0,Didn't Do Anything For My Hair,It didn't do much for my hair.  It just feels cool on the scalp if you have braids.  I wouldn't purchase it again.,8/5/2010,114,1,1.0,1,1,-100.0
959834931,R3M0WYRHB0X911,13645713,959834931,3,8,N,True,9,Not amazed.,"I really wanted to love this dryer as it comes highly recommended by professional stylists.  I used it twice, it dried my hair quickly and somewhat smooth using a ceramic ion brush.  I was pleased with the results, after all this was a big step up from the half broken one I purchased from Sally's years ago.  Then I visited my mother who recently purchased a new drier, the rusk w8less.  She told me I should try it.  When I used the rusk I was amazed at how fast it dried my hair and how  smooth and silky my hair felt.  I was in LOVE!!! It was a huge step up from the twinturbo.  I had to have the rusk, so I returned the twinturbo.  I could not be happier w the customer service.  Refund was super smooth.  So for the drier 3 stars customer service via Amazon and the seller 5 stars.<br /><br />Pros:  Dries fast, smooth results, nice button position.<br /><br />Cons: Heavy, the wind screen on the back has no cover, just flimsy screen. On both occasions I used the drier my long hair was sucked into the screen, causing it to tangle and burn.  In my opinion this is a design flaw. The hole in the back of the dryer is the circumference of my fist!<br /><br />Look to the rusk w8less!  It's an outstanding dryer!",8/17/2015,1217,3,3.0,33,33,78.79
963019694,RCLO9ZFFYIUF6,40973828,963019694,5,0,N,True,0,This is buy far the best hair dryer ever,This is buy far the best hair dryer ever! I have thick curly hair that usually takes an hour to dry. This hair dryer took less than half the time to get my hair dry,7/25/2015,164,5,5.0,35,22,31.43
963066492,R17M5MZ51QMVCK,17346402,963066492,3,0,N,True,0,so good..,"So far, so good ...",8/26/2015,19,5,4.0,111,107,35.14
965210341,R3ALWEX8D1ZAAZ,34769421,965210341,5,1,N,True,1,"Great Product, I highly recommend it!","I found this product by accident while trying to find a certain brand of make up on Amazon & because of the price & reviews I decided to purchase it for my 17 year old daughter, who is really into pretty eye shadows.. I have spent a fortune on colorful name brand eyeshadows at the store!    I have to say, my daughter LOVES this eye shadow! I just purchased 2 more of these eye shadow palettes (one for me & another for her) & will continue to buy them! The palette came wrapped tight in bubble wrap & all 88 shades were in perfect condition! I also love the way they are packaged, slim enough to throw in your purse but large enough when you open it that you can easily use the inside mirror to put on the eye shadow, and talk about color options, WOW! They are very vibrant, beautiful colors. It would also make a great affordable gift for anyone you know who loves to have fun with eye shadow!",8/5/2010,897,5,5.0,3,3,100.0
970407571,ROX4VA0PETMA6,35294087,970407571,1,12,N,False,15,Works well... if it works at all,"I purchased these clippers about 5 months ago to start cutting my own hair. I got about 6 good haircuts with it, but unfortunately ran into one large issue. The more I used it, the gradually harder it was to move the power switch on and off. Eventually, the power switch jammed completely, and I was no longer able to turn the thing on. I sent the clipper to Wahl to get it repaired, paying around 15 dollars for shipping, and got it back around 2 weeks later. I used the clippers twice since then, and now the power switch is back to being jammed. This thing is no better than a paper-weight to me now. I really regret purchasing this clipper, and will be purchasing a new pair from a different brand sometime very soon.",8/5/2010,721,1,1.0,1,0,-100.0
971837784,R2AVPV13SS608V,14066927,971837784,4,0,N,True,0,Great investment!,"Easy to use, transport and fast! Great buy -- a must now for my bathroom!",8/5/2010,73,5,5.0,1,1,100.0
974237252,R1HBEGMREIUJ1S,4188983,974237252,5,0,N,True,0,Five Stars,muy bueno.,7/26/2015,10,5,5.0,27,26,48.15
977457747,RPH513EUIQT7,10888624,977457747,5,1,N,True,1,Wife thinks this thing is the best dryer she's ever had,Wife thinks this thing is the best dryer she's ever had!  Claims it drys her hair quickly without leaving all the static. I wouldn't know since I'm bald but I'm glad I bought it for her.,6/22/2015,186,5,5.0,22,22,77.27
